Rank;ESRB_Rating;Critic_Score;User_Score;url
8536;E;0;0;http://www.vgchartz.com/game/46636/my-baby-3-amp-friends/?region=All
8537;E;0;0;http://www.vgchartz.com/game/78954/nascar-14/?region=All
8538;M;0;0;http://www.vgchartz.com/game/5880/timesplitters-future-perfect/?region=All
8539;E;0;0;http://www.vgchartz.com/game/5360/midway-arcade-treasures-3/?region=All
8540;T;0;0;http://www.vgchartz.com/game/5027/dr-muto/?region=All
8541;M;4.9;0;http://www.vgchartz.com/game/12734/beowulf-the-game/?region=All
8542;E10;0;0;http://www.vgchartz.com/game/24281/puzzle-quest-galactrix/?region=All
8543;NA;0;0;http://www.vgchartz.com/game/3567/ds-rakubiki-jiten/?region=All
8544;E;0;0;http://www.vgchartz.com/game/5673/seaworld-adventure-parks-shamus-deep-sea-adventure/?region=All
8545;M;7.8;0;http://www.vgchartz.com/game/5074/fatal-frame-ii-crimson-butterfly/?region=All
8546;E;0;0;http://www.vgchartz.com/game/70155/angry-birds-trilogy/?region=All
8547;E;0;0;http://www.vgchartz.com/game/7093/dewys-adventure/?region=All
8548;M;0;0;http://www.vgchartz.com/game/2019/shadow-man-2econd-coming/?region=All
8549;NA;0;0;http://www.vgchartz.com/game/51995/yu-gi-oh-5ds-tag-force-6/?region=All
8550;NA;NC;NS;No_URL
8551;T;0;0;http://www.vgchartz.com/game/3192/dynasty-warriors-4/?region=All
8552;E;0;0;http://www.vgchartz.com/game/31752/wakeboarding-unleashed-featuring-shaun-murray/?region=All
8553;E;0;0;http://www.vgchartz.com/game/21961/the-incredibles-rise-of-the-underminer/?region=All
8554;NA;0;0;http://www.vgchartz.com/game/4069/jikkyou-powerful-pro-yakyuu-3-97-haru/?region=All
8555;M;7.2;0;http://www.vgchartz.com/game/23687/alone-in-the-dark-the-new-nightmare/?region=All
8556;E;0;0;http://www.vgchartz.com/game/7003/the-bigs/?region=All
8557;E;0;0;http://www.vgchartz.com/game/781/flushed-away/?region=All
8558;T;6.8;0;http://www.vgchartz.com/game/5044/eragon/?region=All
8559;M;6.4;0;http://www.vgchartz.com/game/1980/scarface-money-power-respect/?region=All
8560;NA;0;0;http://www.vgchartz.com/game/4409/summon-night-ex-thesis-yoake-no-tsubasa/?region=All
8561;NA;NC;NS;No_URL
8562;M;0;0;http://www.vgchartz.com/game/2057/silent-scope-3/?region=All
8563;T;6.9;0;http://www.vgchartz.com/game/6001/world-series-of-poker-tournament-of-champions-2007-edition/?region=All
8564;E;0;0;http://www.vgchartz.com/game/31384/nascar-heat-2002/?region=All
8565;T;0;0;http://www.vgchartz.com/game/26068/namco-classic-fighter-collection/?region=All
8566;E;0;0;http://www.vgchartz.com/game/4718/international-superstar-soccer-deluxe/?region=All
8567;T;6.4;0;http://www.vgchartz.com/game/15198/tna-impact/?region=All
8568;E;0;0;http://www.vgchartz.com/game/5221/intellivision-lives/?region=All
8569;T;7.7;0;http://www.vgchartz.com/game/724/field-commander/?region=All
8570;E;0;0;http://www.vgchartz.com/game/5645/robots/?region=All
8571;E;0;0;http://www.vgchartz.com/game/32579/little-league-world-series-baseball-2009/?region=All
8572;T;6;0;http://www.vgchartz.com/game/33462/the-king-of-fighters-xii/?region=All
8573;NA;0;0;http://www.vgchartz.com/game/46941/doctor-who-evacuation-earth/?region=All
8574;M;0;0;http://www.vgchartz.com/game/73240/murdered-soul-suspect/?region=All
8575;E;0;0;http://www.vgchartz.com/game/25982/ener-g-dance-squad/?region=All
8576;E;0;0;http://www.vgchartz.com/game/24205/our-house/?region=All
8577;NA;0;0;http://www.vgchartz.com/game/4322/simearth-the-living-planet/?region=All
8578;E;0;0;http://www.vgchartz.com/game/48933/major-league-baseball-2k11/?region=All
8579;NA;0;0;http://www.vgchartz.com/game/49553/sengoku-basara-chronicle-heroes/?region=All
8580;E;9.1;0;http://www.vgchartz.com/game/50999/nba-2k12/?region=All
8581;E;0;0;http://www.vgchartz.com/game/28795/the-wild-thornberrys-chimp-chase/?region=All
8582;NA;0;0;http://www.vgchartz.com/game/4050/power-stakes/?region=All
8583;T;0;0;http://www.vgchartz.com/game/743/fighters-destiny/?region=All
8584;E;5.6;0;http://www.vgchartz.com/game/123/asteroids-hyper-64/?region=All
8585;E;0;0;http://www.vgchartz.com/game/40150/the-powerpuff-girls-chemical-x-traction/?region=All
8586;NA;0;0;http://www.vgchartz.com/game/4066/jikkyou-powerful-pro-yakyuu-basic-han-2001/?region=All
8587;E;0;0;http://www.vgchartz.com/game/2448/tom-and-jerry-in-fists-of-furry/?region=All
8588;E;0;0;http://www.vgchartz.com/game/5207/hydro-thunder/?region=All
8589;NA;0;0;http://www.vgchartz.com/game/19714/space-invaders/?region=All
8590;T;8;0;http://www.vgchartz.com/game/2218/starcraft-64/?region=All
8591;E;0;0;http://www.vgchartz.com/game/510/destruction-derby-64/?region=All
8592;E;6.8;0;http://www.vgchartz.com/game/266/buck-bumble/?region=All
8593;E;0;0;http://www.vgchartz.com/game/296/california-speed/?region=All
8594;NA;0;0;http://www.vgchartz.com/game/4708/wonder-project-j2-koruro-no-mori-no-josette/?region=All
8595;T;7.7;0;http://www.vgchartz.com/game/3026/culdcept-saga/?region=All
8596;NA;0;0;http://www.vgchartz.com/game/40485/take-a-breaks-puzzle-master/?region=All
8597;T;6.9;0;http://www.vgchartz.com/game/41730/dragon-ball-origins-2/?region=All
8598;NA;0;0;http://www.vgchartz.com/game/3183/minna-no-ds-seminar-kanpeki-kanji-ryoku/?region=All
8599;E;6.5;0;http://www.vgchartz.com/game/6086/innocent-life-a-futuristic-harvest-moon/?region=All
8600;T;0;0;http://www.vgchartz.com/game/73093/the-crew/?region=All
8601;NA;0;0;http://www.vgchartz.com/game/27729/macross-ace-frontier/?region=All
8602;T;0;0;http://www.vgchartz.com/game/4879/black-amp-bruised/?region=All
8603;T;0;0;http://www.vgchartz.com/game/32867/sherlock-holmes-vs-jack-the-ripper/?region=All
8604;T;0;0;http://www.vgchartz.com/game/3463/hackgu-vol2reminisce-jp-sales/?region=All
8605;E;0;0;http://www.vgchartz.com/game/5612/rapala-pro-fishing/?region=All
8606;M;7;0;http://www.vgchartz.com/game/12462/timeshift/?region=All
8607;M;7.8;0;http://www.vgchartz.com/game/4883/blitz-the-league/?region=All
8608;E;0;0;http://www.vgchartz.com/game/47257/scripps-spelling-bee/?region=All
8609;T;0;0;http://www.vgchartz.com/game/51445/motionsports-adrenaline/?region=All
8610;E;0;0;http://www.vgchartz.com/game/25984/ener-g-horse-riders/?region=All
8611;T;0;0;http://www.vgchartz.com/game/16779/time-hollow/?region=All
8612;E;0;0;http://www.vgchartz.com/game/71127/farming-simulator-2013/?region=All
8613;E;0;0;http://www.vgchartz.com/game/47523/rudolph-the-red-nosed-reindeer/?region=All
8614;NA;NC;NS;No_URL
8615;E;0;0;http://www.vgchartz.com/game/41151/spongebobs-truth-or-square/?region=All
8616;M;6.6;0;http://www.vgchartz.com/game/855/ghost-in-the-shell-stand-alone-complex/?region=All
8617;E10;0;0;http://www.vgchartz.com/game/15703/rondo-of-swords-us-sales/?region=All
8618;M;8.5;0;http://www.vgchartz.com/game/44609/bulletstorm/?region=All
8619;NA;0;0;http://www.vgchartz.com/game/2893/battle-soccer-field-no-hasha/?region=All
8620;T;6.6;0;http://www.vgchartz.com/game/43846/shaun-white-skateboarding/?region=All
8621;E;8.9;0;http://www.vgchartz.com/game/49246/mlb-11-the-show/?region=All
8622;T;0;0;http://www.vgchartz.com/game/39757/vegas-party/?region=All
8623;T;7.2;0;http://www.vgchartz.com/game/75/amped-3/?region=All
8624;E10;0;0;http://www.vgchartz.com/game/36287/family-party-30-great-games-outdoor-fun/?region=All
8625;T;0;0;http://www.vgchartz.com/game/5116/flatout-2/?region=All
8626;T;6.2;0;http://www.vgchartz.com/game/19100/naruto-ultimate-ninja-heroes-2-the-phantom-fortress/?region=All
8627;E;0;0;http://www.vgchartz.com/game/35505/fifa-soccer-96/?region=All
8628;E;0;0;http://www.vgchartz.com/game/28154/burger-island/?region=All
8629;T;0;0;http://www.vgchartz.com/game/71675/dynasty-warriors-8/?region=All
8630;E;0;0;http://www.vgchartz.com/game/42805/ncaa-final-four-2001/?region=All
8631;E10;0;0;http://www.vgchartz.com/game/26084/tak-and-the-guardians-of-gross/?region=All
8632;E;0;0;http://www.vgchartz.com/game/71208/just-dance-disney-party/?region=All
8633;NA;0;0;http://www.vgchartz.com/game/71121/lego-the-lord-of-the-rings/?region=All
8634;NA;0;0;http://www.vgchartz.com/game/84016/dengeki-bunko-fighting-climax/?region=All
8635;NA;0;0;http://www.vgchartz.com/game/3527/j-league-jikkyou-winning-eleven-2000/?region=All
8636;NA;0;0;http://www.vgchartz.com/game/3219/eve-the-lost-one/?region=All
8637;E;0;0;http://www.vgchartz.com/game/12345/chessmaster-the-art-of-learning/?region=All
8638;E;0;0;http://www.vgchartz.com/game/47045/yu-gi-oh-5ds-duel-transer/?region=All
8639;E10;0;0;http://www.vgchartz.com/game/73272/lego-legends-of-chima-lavals-journey/?region=All
8640;E;7.7;0;http://www.vgchartz.com/game/3624/konami-krazy-racers/?region=All
8641;NA;0;0;http://www.vgchartz.com/game/3854/saturday-night-slam-masters/?region=All
8642;M;6.3;0;http://www.vgchartz.com/game/22524/blitz-the-league-ii/?region=All
8643;E;7.1;0;http://www.vgchartz.com/game/12657/f-zero-gp-legend/?region=All
8644;NA;NC;NS;No_URL
8645;E;0;0;http://www.vgchartz.com/game/69584/victorious-hollywood-arts-debut/?region=All
8646;E;0;0;http://www.vgchartz.com/game/3851/mr-driller-2/?region=All
8647;E10;0;0;http://www.vgchartz.com/game/44260/just-sing/?region=All
8648;M;8.3;0;http://www.vgchartz.com/game/70581/darksiders-ii/?region=All
8649;T;0;0;http://www.vgchartz.com/game/46494/dragons-lair-trilogy/?region=All
8650;T;0;0;http://www.vgchartz.com/game/63737/trivial-pursuit-bet-you-know-it/?region=All
8651;E;0;0;http://www.vgchartz.com/game/31173/imagine-ice-champions/?region=All
8652;NA;0;0;http://www.vgchartz.com/game/39105/j-league-pro-soccer-club-o-tsukurou-6-pride-of-j/?region=All
8653;NA;NC;NS;No_URL
8654;M;4.3;0;http://www.vgchartz.com/game/44424/sniper-ghost-warrior/?region=All
8655;E;0;0;http://www.vgchartz.com/game/13181/left-brain-right-brain-use-both-hands-train-both-sides/?region=All
8656;E10;0;0;http://www.vgchartz.com/game/50248/rio/?region=All
8657;E;0;0;http://www.vgchartz.com/game/28116/power-rangers-double-pack/?region=All
8658;T;0;0;http://www.vgchartz.com/game/70596/mugen-souls/?region=All
8659;M;0;0;http://www.vgchartz.com/game/86406/yakuza-kiwami/?region=All
8660;NA;0;0;http://www.vgchartz.com/game/3967/pachi-slot-kanzen-kouryaku-3-universal-koushiki-gaido-volume-3/?region=All
8661;E;0;0;http://www.vgchartz.com/game/38141/bcfx-the-black-college-football-xperience-the-doug-williams-edition/?region=All
8662;E;0;0;http://www.vgchartz.com/game/39704/fifa-soccer-97/?region=All
8663;M;4.2;0;http://www.vgchartz.com/game/44586/saw-ii-flesh-amp-blood/?region=All
8664;T;0;0;http://www.vgchartz.com/game/4122/psychic-force/?region=All
8665;T;0;0;http://www.vgchartz.com/game/5943/trigger-man/?region=All
8666;E;0;0;http://www.vgchartz.com/game/14594/bomberman-land-touch-2/?region=All
8667;E10;5.6;0;http://www.vgchartz.com/game/45662/michael-jackson-the-experience/?region=All
8668;M;7.4;0;http://www.vgchartz.com/game/6142/the-godfather-blackhand-edition/?region=All
8669;NA;NC;NS;No_URL
8670;NA;0;0;http://www.vgchartz.com/game/16105/kidou-senshi-gundam-giren-no-yabou-axis-no-kyoui/?region=All
8671;E;0;0;http://www.vgchartz.com/game/5865/tiger-woods-pga-tour-2004/?region=All
8672;E;0;0;http://www.vgchartz.com/game/5379/monster-house/?region=All
8673;NA;NC;NS;No_URL
8674;E;0;0;http://www.vgchartz.com/game/43854/backyard-sports-sandlot-sluggers/?region=All
8675;T;0;0;http://www.vgchartz.com/game/75671/guilty-gear-xrd-sign/?region=All
8676;E;0;0;http://www.vgchartz.com/game/36277/arcade-zone/?region=All
8677;E;0;0;http://www.vgchartz.com/game/43014/spongebobs-boating-bash/?region=All
8678;T;7.5;0;http://www.vgchartz.com/game/86099/7th-dragon-iii-code-vfd/?region=All
8679;T;9;0;http://www.vgchartz.com/game/44024/dirt-3/?region=All
8680;NA;0;0;http://www.vgchartz.com/game/70825/culdcept/?region=All
8681;T;0;0;http://www.vgchartz.com/game/51439/birds-of-steel/?region=All
8682;E;0;0;http://www.vgchartz.com/game/47523/rudolph-the-red-nosed-reindeer/?region=All
8683;T;0;0;http://www.vgchartz.com/game/70837/wwe-13/?region=All
8684;E;8;0;http://www.vgchartz.com/game/42459/mx-2002-featuring-ricky-carmichael/?region=All
8685;M;0;0;http://www.vgchartz.com/game/942/halo-triple-pack/?region=All
8686;E;0;0;http://www.vgchartz.com/game/13606/street-racer/?region=All
8687;NA;0;0;http://www.vgchartz.com/game/18244/bomberman/?region=All
8688;E;0;0;http://www.vgchartz.com/game/5434/nba-2k3/?region=All
8689;T;8.1;0;http://www.vgchartz.com/game/7638/arcana-heart/?region=All
8690;E;0;0;http://www.vgchartz.com/game/5529/nhl-2005/?region=All
8691;NA;0;0;http://www.vgchartz.com/game/44529/world-soccer-winning-eleven-2010-aoki-samurai-no-chousen/?region=All
8692;M;7.3;0;http://www.vgchartz.com/game/1031/infected/?region=All
8693;T;0;0;http://www.vgchartz.com/game/4866/battlestar-galactica/?region=All
8694;NA;0;0;http://www.vgchartz.com/game/84806/the-walking-dead-season-one/?region=All
8695;NA;0;0;http://www.vgchartz.com/game/47308/kingdom-hearts-birth-by-sleep-final-mix/?region=All
8696;E;0;0;http://www.vgchartz.com/game/6053/bust-a-move-bash/?region=All
8697;E10;0;0;http://www.vgchartz.com/game/28967/block-party/?region=All
8698;NA;0;0;http://www.vgchartz.com/game/71299/toriko-gourmet-monsters/?region=All
8699;E;0;0;http://www.vgchartz.com/game/25436/the-incredible-hulk-the-pantheon-saga/?region=All
8700;M;8.3;0;http://www.vgchartz.com/game/70581/darksiders-ii/?region=All
8701;E10;0;0;http://www.vgchartz.com/game/45789/megamind-ultimate-showdown/?region=All
8702;NA;0;0;http://www.vgchartz.com/game/66953/the-idolmster-2/?region=All
8703;E;0;0;http://www.vgchartz.com/game/32773/space-camp/?region=All
8704;E;0;0;http://www.vgchartz.com/game/32843/imagine-music-fest/?region=All
8705;T;0;0;http://www.vgchartz.com/game/27413/acdc-live-rock-band-track-pack/?region=All
8706;NA;NC;NS;No_URL
8707;T;0;0;http://www.vgchartz.com/game/5961/ultimate-spider-man/?region=All
8708;M;4.8;0;http://www.vgchartz.com/game/39916/fist-of-the-north-star-kens-rage/?region=All
8709;T;0;0;http://www.vgchartz.com/game/50995/jurassic-park-the-game/?region=All
8710;NA;0;0;http://www.vgchartz.com/game/27106/he-man-power-of-grayskull/?region=All
8711;E;7.5;0;http://www.vgchartz.com/game/12780/wordjong/?region=All
8712;E10;0;0;http://www.vgchartz.com/game/77267/putty-squad/?region=All
8713;E;0;0;http://www.vgchartz.com/game/28893/polaris-snocross/?region=All
8714;T;0;0;http://www.vgchartz.com/game/13127/wing-commander-iii-heart-of-the-tiger/?region=All
8715;E;8.2;0;http://www.vgchartz.com/game/47182/top-spin-4/?region=All
8716;T;0;0;http://www.vgchartz.com/game/41292/prince-of-persia-the-forgotten-sands/?region=All
8717;T;8.1;0;http://www.vgchartz.com/game/5331/mat-hoffmans-pro-bmx-2/?region=All
8718;E;0;0;http://www.vgchartz.com/game/27910/muppet-racemania/?region=All
8719;E;0;0;http://www.vgchartz.com/game/3880/namco-museum-vol5/?region=All
8720;E;0;0;http://www.vgchartz.com/game/30144/courier-crisis/?region=All
8721;T;0;0;http://www.vgchartz.com/game/25024/bleach-dark-souls/?region=All
8722;E10;0;0;http://www.vgchartz.com/game/64554/the-oregon-trail/?region=All
8723;E;7;0;http://www.vgchartz.com/game/26734/digimon-battle-spirit-2/?region=All
8724;NA;0;0;http://www.vgchartz.com/game/4694/winning-post-3/?region=All
8725;E;6.1;0;http://www.vgchartz.com/game/3293/fifa-06-road-to-fifa-world-cup/?region=All
8726;T;0;0;http://www.vgchartz.com/game/5036/driven/?region=All
8727;M;7.5;0;http://www.vgchartz.com/game/40828/fear-3/?region=All
8728;E;7.5;0;http://www.vgchartz.com/game/43484/de-blob-2/?region=All
8729;M;0;0;http://www.vgchartz.com/game/2632/warhammer-40000-fire-warrior/?region=All
8730;E10;0;0;http://www.vgchartz.com/game/40051/hot-wheels-battle-force-5/?region=All
8731;T;7;0;http://www.vgchartz.com/game/49788/james-noirs-hollywood-crimes/?region=All
8732;M;6;7.8;http://www.vgchartz.com/game/40628/deadly-premonition/?region=All
8733;NA;0;0;http://www.vgchartz.com/game/18244/bomberman/?region=All
8734;T;0;0;http://www.vgchartz.com/game/32490/mtv-music-generator-2/?region=All
8735;E;0;0;http://www.vgchartz.com/game/25936/the-quest-trio/?region=All
8736;E10;0;0;http://www.vgchartz.com/game/38749/chaotic-shadow-warriors/?region=All
8737;E;8.3;0;http://www.vgchartz.com/game/16649/space-invaders-extreme/?region=All
8738;E;0;0;http://www.vgchartz.com/game/4914/burnout-2-point-of-impact/?region=All
8739;E;0;0;http://www.vgchartz.com/game/31079/paris-dakar-rally/?region=All
8740;E10;7.5;0;http://www.vgchartz.com/game/7032/all-pro-football-2k8/?region=All
8741;E;0;0;http://www.vgchartz.com/game/3172/dragon-ball-z-harukanaru-densetsu-jp-sales/?region=All
8742;T;7.2;0;http://www.vgchartz.com/game/129/atelier-iris-eternal-mana/?region=All
8743;E;6.8;0;http://www.vgchartz.com/game/210/blinx-2-masters-of-time-amp-space/?region=All
8744;M;0;0;http://www.vgchartz.com/game/24539/stormrise/?region=All
8745;E10;0;0;http://www.vgchartz.com/game/35775/nhl-2k10/?region=All
8746;E;0;0;http://www.vgchartz.com/game/3298/fifa-street-2/?region=All
8747;E;0;0;http://www.vgchartz.com/game/15005/tak-the-great-juju-challenge/?region=All
8748;NA;0;0;http://www.vgchartz.com/game/38758/deponia/?region=All
8749;E;0;0;http://www.vgchartz.com/game/82732/harvest-moon-the-lost-valley/?region=All
8750;T;0;0;http://www.vgchartz.com/game/1146/knockout-kings-2003/?region=All
8751;E;8.1;0;http://www.vgchartz.com/game/5473/ncaa-football-2004/?region=All
8752;E;0;0;http://www.vgchartz.com/game/31078/xgiii-extreme-g-racing/?region=All
8753;NA;0;0;http://www.vgchartz.com/game/117547/nhl-17/?region=All
8754;NA;0;0;http://www.vgchartz.com/game/32668/jewel-quest-solitaire/?region=All
8755;M;7.6;0;http://www.vgchartz.com/game/78258/metal-gear-solid-v-ground-zeroes/?region=All
8756;E;0;0;http://www.vgchartz.com/game/5019/digimon-world-4/?region=All
8757;E;0;0;http://www.vgchartz.com/game/35485/cars-race-o-rama/?region=All
8758;E;0;0;http://www.vgchartz.com/game/47039/disneys-story-studio-disneys-mulan/?region=All
8759;NA;0;0;http://www.vgchartz.com/game/32438/klax/?region=All
8760;NA;0;0;http://www.vgchartz.com/game/21451/pressure-cooker/?region=All
8761;E;0;0;http://www.vgchartz.com/game/4244/saturn-bomberman/?region=All
8762;NA;0;0;http://www.vgchartz.com/game/20304/home-run/?region=All
8763;NA;0;0;http://www.vgchartz.com/game/4088/jikkyou-powerful-pro-yakyuu-portable/?region=All
8764;E10;0;0;http://www.vgchartz.com/game/51783/the-adventures-of-tintin-the-game/?region=All
8765;T;0;0;http://www.vgchartz.com/game/4822/american-chopper/?region=All
8766;E;0;0;http://www.vgchartz.com/game/43245/sonny-with-a-chance/?region=All
8767;M;0;0;http://www.vgchartz.com/game/73240/murdered-soul-suspect/?region=All
8768;E;0;0;http://www.vgchartz.com/game/35438/farm-frenzy-animal-country/?region=All
8769;M;0;0;http://www.vgchartz.com/game/1132/kingdom-under-fire-heroes/?region=All
